time,fx,fy,fz,tx,ty,tz,px,py,pz
0,-0.004343658069223988,0.0014050110476091504,0.002172132647221936,0.04443355100126212,0.024465474073739557,-0.012434533492514888,0.0,0.0,0.0018560000462457538
9977,-0.00446334479596544,0.0022154813014063635,0.002967725978651359,0.04958997076158056,0.015634894292691826,-0.016186232204150386,0.0,0.0,0.0018560000462457538
19984,-0.006087775605768453,0.0011992978661137244,0.0007278287221845758,0.02588945377260643,0.04504910441323773,-0.02667986101705644,0.0,0.0,0.0018560000462457538
29991,-0.0073035360455895315,0.003033680939739991,0.0016832803035429222,0.04178205252390654,0.034117563191912836,-0.027718994120276008,0.0,0.0,0.0018560000462457538
39968,-0.006683725368940241,0.0018153121213710932,0.0013485093787393154,0.025784836041744086,0.029435160510875136,-0.007623314694475525,0.0,0.0,0.0018560000462457538
49975,-0.004593406697251279,0.000726222046977032,0.000863947313045621,0.07253792725015984,0.023576456772797627,-0.008212388511962487,0.0,0.0,0.0018560000462457538
59982,-0.007220327289030326,0.018571815630626265,-0.011808915178273871,7.894384842899171e-05,-0.0016958589810869285,0.09018848164664384,0.0,0.0,0.0026390000712126493
69959,-0.013494863001108914,0.007654927512556586,0.0030557132546595867,0.01713624586716378,-0.0176443550109866,-0.017220620816500443,0.0,0.0,0.004408000037074089
79966,-0.01210555990997797,0.006413614125764244,0.0041457818802346225,0.07976177934867223,0.022887355262753317,-0.013743488883591226,0.0,0.0,0.0071920002810657024
89977,0.00043660576995385725,0.0001402313689053969,0.0011152572057282484,0.0752633989701863,0.046553372883163746,-0.02173548315457019,0.0,0.0,0.01093300012871623
99957,0.0015475246997542769,0.00022130711239798373,0.008980292565943238,0.09894744164306957,0.025431318123828817,-0.0498681529056757,0.0,0.0,0.015746999997645617
109970,0.00321422872513466,0.0037053431559355143,0.0029700110340851182,0.08018818674594996,0.06740933582752717,-0.00979751801081008,0.0,0.0,0.021547000389546156
119977,0.0014723035359751613,0.014323503737906362,0.006505582492657425,0.19070279873114515,0.07586179419193684,-0.0034335204985840306,0.0,0.0,0.02836199989542365
129954,-0.012942020377479935,-0.0011192729637674592,0.0024646240367829364,0.06076898414198695,0.07529623961586651,-0.03773259982609467,0.0,0.0,0.03613399853929877
139959,-0.023354774125404987,-0.004549703209073996,0.011228536219325846,0.03890967347231111,0.1200011174641169,-0.06123943926620434,0.0,0.0,0.04497899999842048
149968,-0.009638597844578989,-0.0011937131694050862,0.009531084931780676,-0.009634618123207872,-0.00884761882145213,0.01014788214147977,0.0,0.0,0.05469399830326438
159947,-0.0038525777402900196,-0.003864237215229993,0.0008638140174639375,0.018579090097965434,-0.02571254115823507,-0.04956971635594165,0.0,0.0,0.06551100080832839
169963,-0.011616689538919367,0.01063820687891015,0.00046358380780464614,0.10372443466823711,0.15793772203598522,0.02518965128137829,0.0,0.0,0.07725599920377135
179971,-0.005730580601543966,-0.009521926903240052,0.004701174221223958,-0.03879723360090992,0.029691105587335898,0.008023688678553853,0.0,0.0,0.09013200318440795
189948,0.017308229858613355,-0.010734314163988401,0.019565507201336985,-0.12567588853302425,-0.03642903375726192,0.03440073022133561,0.0,0.0,0.10379100358113647
199949,0.001702404346726638,-0.003320380385974264,0.01867155804022147,-0.12030899992782196,-0.03226393901724478,0.0876863377286572,0.0,0.0,0.11858100211247802
209963,0.008557572806495717,-0.024577613603952164,-0.012157566375170958,-0.11071606656533817,-0.003826136807482783,-0.16418986748222864,0.0,0.0,0.1343859932385385
219972,-0.019228140209299305,-0.03444813736903929,-0.019953398409519707,-0.206465184344772,0.2932786635726856,-0.1481674692151369,0.0,0.0,0.1512060067616403
229954,-0.00542668931340895,-0.020569046430266358,-0.002755262160428096,-0.04231429591482083,-0.04593473693406125,-0.07391765063072242,0.0,0.0,0.16889599477872252
239961,0.006202199777512796,0.021139465323873008,0.011042835205978818,0.2141107693795945,-0.17106703542902935,0.17288691130351097,0.0,0.0,0.18771699583157897
249969,-0.00038426859613549524,-0.010912144004469493,-0.004860232937105025,-0.0010114448748126392,-0.0584394507133581,-0.034665923674191745,0.0,0.0,0.20720500266179442
259958,0.005188790273292998,0.00811351149490136,-0.007472708458697852,0.05955698890932837,-0.10177337003119291,0.10522218924472249,0.0,0.0,0.227273007389158
269958,-0.016756413146481908,0.03128477226743476,-0.00924768923869479,0.20535101681747392,0.018364914102033225,-0.00704991722771986,0.0,0.0,0.2470219931565225
279966,-0.021196224150136445,0.017116387405898603,0.01967233235007093,0.11834267106056728,0.14351787799798288,0.06991842578509733,0.0,0.0,0.2668869993649423
289939,-0.008486524493806602,-0.021578869644952814,-0.006061997565283583,-0.06765705810080647,0.047601704101452924,-0.22000199837793666,0.0,0.0,0.2867230079136789
299948,-0.03145852949002803,-0.022545981965199857,-0.0008939509154730629,-0.13273185123057374,0.15605997697165108,-0.10832631506675483,0.0,0.0,0.3065880141220987
309953,-0.015392317427695534,-0.012577106260359239,0.010495380390135978,-0.07135467375210425,0.2621166228550713,-0.25395825539976435,0.0,0.0,0.32654001330956817
319927,0.00220745162893099,-0.005366496694786171,-0.007969456461175639,-0.02474164923574307,-0.05635799829493848,0.0693522684737573,0.0,0.0,0.3465500078164041
329940,-0.015355969878137365,0.027788632307127248,0.023715319351031106,0.3194511765408592,0.13291521532118367,0.06424933592043658,0.0,0.0,0.36632799124345183
339947,-0.016308754704297268,0.004819360750988322,-0.015004453357086334,0.1306791514416119,0.04768076638579544,0.027736903903706533,0.0,0.0,0.38622199511155486
349930,-0.0022907975339152564,0.042980919447038524,0.023378433781507724,0.2914378279045309,-0.04766749609894916,0.2341274100781039,0.0,0.0,0.4061449966393411
359926,-0.013874471515976428,0.009463673539692907,0.007320566591851652,0.1145718980838808,0.07798148249644754,0.04257891453689844,0.0,0.0,0.42595200752839446
369933,0.0036338693473476624,0.022474417110923905,0.01584209518337598,0.21283647483073054,-0.035235701032352296,-0.02144937810609271,0.0,0.0,0.4457589886151254
379910,-0.010546366328933132,-0.0004576357073431403,0.009257452454929371,-0.03997660889501731,0.093218134141825,-0.1803807040802301,0.0,0.0,0.4657399854622781
389929,-0.00375044907972244,-0.01198758401069755,0.0026830945904174897,-0.05558145906723411,0.0021587808370604478,-0.035314983401113054,0.0,0.0,0.48563398933038116
399921,0.0014012858107310677,-0.01704167563595793,0.00449370285577011,-0.08621942614327338,0.0015483218784240194,0.01647238483556457,0.0,0.0,0.5054990253411233
409906,0.020885085341371123,0.003682305356422555,-0.008956109036795112,0.06389618680310605,-0.10087266242589621,0.039379602570521755,0.0,0.0,0.5254219970665872
419900,0.023221668736971957,-0.007385942594622774,-0.006022881339109887,-0.07643133753936127,-0.060641156092099635,-0.09839461970844177,0.0,0.0,0.5451709828339517
