time,fx,fy,fz,tx,ty,tz,px,py,pz
0,-0.002476298302114266,0.004311709920242324,-0.002378605634494768,0.02903594206289739,-0.006135238889012129,0.008764522836580468,0.0,0.0,0.002725999802350998
9998,-0.0035901749029756402,0.0025160131145267606,-0.003795649854465566,0.025751136787391715,0.02837078576281371,-0.017002996411250137,0.0,0.0,0.002725999802350998
19916,-0.002188111947476923,0.0021107554016264185,-0.007093850237950505,0.030981399099680118,0.018723009766482335,-0.004334835721479635,0.0,0.0,0.002725999802350998
29877,-0.00207120123952631,0.00405793079562522,-0.004286326959058506,0.029882786956285656,0.012187798221855672,-0.013605445254370352,0.0,0.0,0.002725999802350998
39859,-0.0019322437980768825,0.0029245055492970184,-0.0033450360486648734,0.02607091762796898,-0.004049426137360257,-0.0017319125107686517,0.0,0.0,0.002725999802350998
49854,-0.00189187837541116,0.003229740311391671,-0.005340325098223353,0.031009505242231228,-0.006103476508858563,-0.012569114041067309,0.0,0.0,0.002725999802350998
59885,-0.002106573907733278,0.0007177609241380001,-0.005907700610793043,0.01386400595617232,0.003658666463493887,-0.0026194280104725465,0.0,0.0,0.002725999802350998
69998,-0.0026573129120470718,0.004911435212641813,-0.004874356591701101,0.030773266190074366,0.02382423122688948,-0.004414590359926862,0.0,0.0,0.002725999802350998
80080,-0.0036078662896157354,0.00409096817601462,-0.004497555446810075,0.020804814056724297,0.011287921410946922,-0.0038815479730462954,0.0,0.0,0.002725999802350998
90393,-0.0013506065645816356,0.0068547557248175295,0.0026510047739760623,0.05490329999067711,0.03001915229484098,0.008412066801191997,0.0,0.0,0.002725999802350998
100459,-0.0045043597167726546,0.004920792867653123,-0.005215594800523249,0.04393400539506587,0.04598796334862243,-0.010756456371806777,0.0,0.0,0.0037699993699789047
110616,-0.001989081130623571,0.004590611792094856,-0.004432976352162221,0.007488710555257683,0.01721525334566465,-0.0065969630676878666,0.0,0.0,0.005799999460577965
120726,-0.004163742476999577,0.006679116066172774,-0.003591231245322568,0.007397084058226255,0.03514258595197717,0.013102999852819153,0.0,0.0,0.008932000026106834
131003,-0.0005530689090487151,0.0062177184214440295,-0.0007575040262182142,0.03649148241527911,-0.03352979493305597,0.004384063940568339,0.0,0.0,0.013078999822027981
141602,0.0015615271657702934,-0.003452640811838048,-0.008227415135166893,-0.00863089326943367,-0.03197620849729077,-0.008910495882743064,0.0,0.0,0.01844399981200695
152247,-0.0036843432664870335,0.0048225287839769315,-0.004260072565972273,0.027919030966018,0.05181150335684137,-0.0016035645918570651,0.0,0.0,0.02508499938994646
162933,-0.005458021202385588,0.00904686201639504,-0.00835524348728267,0.07591909837678656,0.04613748539372864,-0.02436130250595525,0.0,0.0,0.03277000039815903
173982,-0.0029649128994346796,-0.0028717286244779316,-0.011089937615169632,-0.006997976929987715,-0.018098447421944996,-0.006421193557157423,0.0,0.0,0.041934000328183174
185443,-0.002342076922356995,0.0052544562936569505,-0.01149519637040708,0.0029914336295462363,-0.016094924648552222,-0.023605205560551568,0.0,0.0,0.05263500101864338
196748,-0.002956460277736106,0.0034163156074284995,-0.004616357417851269,-0.004364669753087469,0.02911189761697841,-0.010538794629574966,0.0,0.0,0.06461199931800365
208139,-0.004212657851279111,-0.008079285343289389,-0.0034710233618318043,-0.005268481565934735,0.05860778821512724,0.012255389540941408,0.0,0.0,0.07780699990689754
219638,-0.0037812251794338003,0.0035576375765722368,-0.0074123684940845536,-0.0022373501078334357,0.0445799039319148,0.01595356391254832,0.0,0.0,0.09256800077855587
231411,0.01346942182898525,0.013131398592442611,-0.0006126242275525939,0.04795815808207493,-0.08908520362168915,0.01520879281803822,0.0,0.0,0.10909800045192242
243525,-0.005302374728620052,0.02000908430300652,-0.008007466633690896,0.15333752834469294,0.07651559421092102,-0.039590587315782244,0.0,0.0,0.12757099978625774
256170,0.021268724780976633,0.019072414596155163,-0.005174895998759865,0.13716943843588325,-0.1452866156815027,0.14573424761242926,0.0,0.0,0.14833500050008297
268842,0.006368580113648825,0.02083830144170684,-0.02409977253440676,0.18433952973065004,-0.046446210085004935,-0.10505851489369,0.0,0.0,0.17057799361646175
282039,0.01138940651953213,0.007993847181722469,-0.0219578100415303,0.02989872488089418,-0.08675080791578438,0.05900060781262795,0.0,0.0,0.19557600282132626
295658,-0.004951888095736656,-0.03472019013449579,-0.021990905220954815,-0.10705466191917168,-0.08278800640195882,-0.0621196172182259,0.0,0.0,0.22251700423657894
308969,-0.011528296276628769,0.02652741842340678,-0.011030798040590817,0.14796279854756023,0.042413899937567834,0.06115359027270095,0.0,0.0,0.24902299605309963
322262,-0.004764660063683923,-0.00610121411643938,-0.012379778436645061,0.011963597310341356,-0.027850390755691734,-0.04149103736154913,0.0,0.0,0.2752680089324713
335411,0.00938510542958948,-0.002864484340287632,-0.0019026173053298123,-0.0370112868888981,-0.07737750368207941,-0.10072251458536918,0.0,0.0,0.3012809958308935
348752,0.000930599178671887,0.013546407362557522,0.0013359452315802045,0.01012450808448051,0.16777916585415298,-0.11317502077091568,0.0,0.0,0.32784499786794186
362288,0.019000182907581653,-0.002634615687131747,-0.04169974313557123,0.06856854104087517,-0.15824134499893105,0.035300087420193194,0.0,0.0,0.35469900630414486
375541,-0.007310034276843513,-0.004669914976395795,0.011371683656313358,-0.09551919063385128,0.011220577875075577,-0.02930180839520169,0.0,0.0,0.38097300194203854
388668,-0.007038007119000156,-0.00013827026665191866,-0.002095675607471925,-0.017803864712490736,0.12131240359007833,-0.06837290969967746,0.0,0.0,0.4069859888404608
401897,0.005446778647005157,-0.002040441721939068,-0.0019495723225544381,-0.08495591724540219,-0.020993042410466956,0.016025680918358987,0.0,0.0,0.4332309868186712
415493,0.015168746187388837,0.027933383494839203,-0.00760574990905738,0.18397325628892247,-0.016838966803700117,0.11813111885808247,0.0,0.0,0.46020098589360714
428824,-0.00906785104036345,-0.0029146722191575325,-0.006007992380856919,-0.09148360159232283,0.0585121925093155,0.11207916269406759,0.0,0.0,0.4865910019725561
441967,0.0032169098153707054,0.00844570544850054,-0.004715682118496822,0.02981979760360076,-0.07275130126238238,0.032239479799605064,0.0,0.0,0.5125459935516119
455104,-0.004244328550696785,0.02302421637047103,-0.0012415337165068152,0.1311424483708663,0.0185298287972806,0.10943965342636908,0.0,0.0,0.5384430196136236
468284,0.0005186916139718889,-0.006503912130892298,-0.021943595351427092,0.0038073630728590047,-0.04194088677347452,-0.14071843538314255,0.0,0.0,0.5647169854491949
482075,0.012586979002952248,-0.006051599719971712,-0.014741119569390726,-0.07576378736182932,-0.04221551831141568,0.05443416408598267,0.0,0.0,0.5920640137046576
495244,0.002968191599249881,0.014058553987145173,0.007056484901309723,0.07249543957114923,-0.05315608492732338,0.07846879107773219,0.0,0.0,0.6181639935821295
508374,0.007265570899248175,-0.0038476231975110853,-0.010424781065210276,-0.05951772571258118,0.0183566344751398,-0.08071444699801766,0.0,0.0,0.6441479828208685
521465,0.0012555222529169185,0.036874482556469745,-0.0004563939912989312,0.20883679816734713,0.0027085152792913902,0.19172996256556196,0.0,0.0,0.6698710229247808
535326,-0.014227325821817072,-0.01970359353624307,-0.016130162341816856,-0.16249928648247902,0.09682299292460073,-0.07151402913533289,0.0,0.0,0.6972759868949652
548543,-0.00909019187390836,-0.015349272505566391,0.004049926988408892,-0.07684495034045824,-0.06847011343747766,0.0724313837134094,0.0,0.0,0.7236660029739141
561551,-0.022357187821865576,0.019388402710221353,0.012486883070506494,0.16398328037340804,0.06248614152207921,0.11590908266667022,0.0,0.0,0.7496790196746588
574771,0.00372088504105772,-0.009254441277235959,-0.004827703945635697,-0.11578849500677535,-0.04025932962731105,0.09468864605784333,0.0,0.0,0.7758660223335028
588213,-0.01700107294857478,-0.004859752122201133,-0.00971448570962874,0.018274910523636834,-0.038308966891026586,0.025458458667733552,0.0,0.0,0.8026040103286505
601344,8.817867279020675e-05,0.01920406516723272,0.025131748426333367,0.03869954921923835,0.09678200903117329,0.06873890740729571,0.0,0.0,0.8286170270293951
614476,-0.010493376195729098,-0.004184587545022156,-0.014601862269862487,0.022334829190533867,-0.004163595133576337,0.0967563495207564,0.0,0.0,0.854717006906867
627745,-0.01012184336036448,0.012113764894753354,0.008225014371276096,0.0723232206591291,0.10625227764487022,0.032157353201954564,0.0,0.0,0.8810779955238104
640964,-0.0015915234670043077,-0.0028197104279699126,-0.016575453397631,0.03963085613393247,0.03341091328561063,-0.014099394640476604,0.0,0.0,0.9071490075439215
654725,-0.026718040882349303,-0.004523194273710285,-0.000818543348907852,-0.029652812112416882,-0.024659436715396055,0.0592263838316498,0.0,0.0,0.9345539715141058
668115,0.010001830443739923,0.028871611696071886,0.01713201078992377,0.272735413840536,-0.029610854990934854,0.16525968021016446,0.0,0.0,0.9612920191138983
681590,0.02275026069670849,0.007789549207315005,-0.02293645664669519,-0.054076771264220724,-0.11995153771982103,-0.003210238445477742,0.0,0.0,0.9881459977477789
694678,-0.0013762084257602503,-0.0045724854674564774,-0.007649939163662189,0.05857534805131337,0.038082190610765565,-0.03443737960119009,0.0,0.0,1.0140430238097906
707940,0.018591772831082487,-0.05031567094679956,-0.043290447678006494,-0.427384295646128,-0.014557426080411773,-0.18000024010796345,0.0,0.0,1.0403750445693731
721444,0.0007382003638145562,0.002039982202984403,0.005181955405288541,0.04976919007990688,-0.10064691930756453,0.0460238217743818,0.0,0.0,1.067228963598609
734640,0.015937812124192874,0.0035084953695163623,-0.015092858969680378,0.04308180916663673,-0.028754772384022687,0.03889059911701942,0.0,0.0,1.0933000352233648
747811,-0.005664736479520371,0.01876172015287003,0.004475612591729572,0.13242407010623225,-0.058493908523175264,0.12653731533624146,0.0,0.0,1.119689991697669
761507,0.01866715910494321,0.025405415466875025,-0.003912998306303983,0.20164176370874287,-0.12167173113301999,0.0249304802259811,0.0,0.0,1.1467760112136602
774835,0.009923372744620185,-0.0176278857061265,-0.008570227814166387,-0.1646687274964833,-0.09077057820931245,0.028106341851202643,0.0,0.0,1.1729920413345098
788128,0.024608763440251202,0.0037509091413392426,-0.027953910896814982,-0.024908186880082894,-0.10619089367822099,-0.0633440617296479,0.0,0.0,1.199497988447547
801282,0.010089944343268709,-0.009052137118205517,-0.020156195025070822,-0.028593612490588782,-0.11595150546282795,-0.05307677913584108,0.0,0.0,1.2256559636443853
814597,0.004260825110673494,-0.022041908169835756,-0.019105861556379722,-0.1599892189857286,-0.00041309710532644317,-0.04964011214420161,0.0,0.0,1.2519300486892462
827880,0.013823123723565978,-0.017523288064449805,-0.014896593313812545,-0.21467379438287537,-0.1706006250825567,0.018228377729801792,0.0,0.0,1.2782040145248175
841105,0.0007051702308653596,0.01221082314118771,-0.000982601106911396,0.24439097778038388,-0.011733188046370913,0.0696514486220483,0.0,0.0,1.3043040540069342
854193,0.01747838475614749,-0.0036054997859522597,-0.021283023187554484,-0.1533331151410522,-0.11367939376891201,0.01883305813666425,0.0,0.0,1.3303460385650396
868023,0.019904909843802443,-0.007398409502468839,-0.011757388666309154,0.043886102362691304,-0.23522832250923287,0.03846547573190051,0.0,0.0,1.3579249884933233
881264,0.02147363304823635,0.02781541272480048,-0.006317502487636517,0.06232746621359553,-0.16463943378985135,0.1121993485658983,0.0,0.0,1.3843729998916388
894645,0.008103079400062718,-0.00435874384645385,-0.005811400517783838,0.0368628197364842,-0.03425143296540156,0.017863627757318312,0.0,0.0,1.410965969786048
907818,0.004057418242394917,0.0019670432230829427,-0.016992856519072674,-0.019560168078157858,-0.01765774546221266,0.04924877087876034,0.0,0.0,1.4370370414108038
920973,-0.0037218166401982167,-0.03092972135096783,-0.012946037349551354,-0.23158833481512175,0.05739801538929257,-0.036788380198627735,0.0,0.0,1.4629630353301764
934574,-0.006927672860026934,-0.029770587402507376,-0.01370290979929134,-0.14263999361447333,-0.048214761744592494,0.03427186031050766,0.0,0.0,1.4899039771407843
947664,-0.0011568213519455028,-0.0038500515677406533,0.0028820759717005373,-0.09855515517282498,-0.02680557360887903,0.022555635820067366,0.0,0.0,1.5158590581268072
961015,-0.0022537574133276728,-7.522752910826824e-05,0.0016919507981851822,0.005737349083801746,-0.02349388336792657,0.005017849364131521,0.0,0.0,1.5423650052398443
974343,0.008733466848730664,-0.0012671689141543485,-0.011965162012203656,-0.02243913536599962,-0.03326846166477182,0.06688594479702381,0.0,0.0,1.5689000394195318
988119,0.017764228513836855,-0.007201654047258366,-0.013374130380562121,-0.05236851926292729,-0.11395073596581895,0.07165557652372812,0.0,0.0,1.5961889531463385
