time,fx,fy,fz,tx,ty,tz,px,py,pz
0,-0.004606242245435377,0.0023733554178475558,-0.01778403148651153,0.030589682643409333,0.010452375841136785,0.03547153040230455,0.0,4.999860763549805,0.0
9977,-0.003885594086647348,0.002205913699865114,-0.016878099179863826,0.032082412037844676,0.01631780124783333,0.03372669895529867,0.0,4.999860763549805,0.0
19984,-0.0041889092743394585,0.002534347587824115,-0.01852712072134044,0.03119236599803088,0.018097406387326487,0.034837286692855685,0.0,4.999860763549805,0.0
29991,-0.004441622166633241,0.0024468334627147925,-0.01677991883814356,0.036949618211984614,0.014964454649682324,0.033797373702526556,0.0,4.999860763549805,0.0
39968,-0.004432727464436903,0.0027754736554621573,-0.018238580204248622,0.04427886181890983,0.018555015794634144,0.0352496321457636,0.0,4.999860763549805,0.0
49975,-0.004705700021981896,0.002585270923376015,-0.018717259097099315,0.039615482556818904,0.028712010771030805,0.034286303293704634,0.0,4.999860763549805,0.0
59982,-0.005181134687662015,0.0037030286622048436,-0.016521062487960037,0.054273718754053846,0.024276329224109716,0.02779988718867088,0.0,4.999889850616455,0.0
69959,-0.005302882516383889,0.0027789817571637343,-0.017975525826215977,0.040486205691095734,0.023318981236215564,0.02391806580424216,0.0,5.000846862792969,0.0
79966,-0.004553284357785792,0.003060320938825356,-0.018926418108344167,0.042643921372892635,0.02094077799796601,0.029272340466974356,0.0,5.002848148345947,0.0
89980,-0.0052615398573869765,0.0022169245791436865,-0.01633967799603986,0.03045757652282788,0.027005669276714883,0.029279964240785716,0.0,5.005864143371582,0.0
99956,-0.006187755565642883,0.003378789277076688,-0.01826599944889562,0.04302953167915291,0.02740991988658692,0.04103002555012836,0.0,5.009749889373779,0.0
109963,-0.003661681007147255,0.002470163400173142,-0.017556869376301854,0.03227435878276452,0.013975014172789457,0.030057469203470077,0.0,5.014738082885742,0.0
119963,-0.003613298289776079,0.002863425083160287,-0.017555696529746312,0.035331199613807485,0.019234564940928678,0.028240110894440562,0.0,5.020799160003662,0.0
129951,-0.004288871890306467,0.0030596146881576303,-0.017368330764770623,0.04259086182713645,0.02110679215788558,0.029237280166150015,0.0,5.027788162231445,0.0
139954,-0.005199005882739582,0.001670853931903693,-0.01793743943631676,0.035189823762173944,0.025225070302484554,0.030885095437767518,0.0,5.035734176635742,0.0
149968,-0.006423191194534272,0.003628359563350614,-0.017560378546119026,0.04786321687459605,0.037198772494791754,0.0373348901116799,0.0,5.0447821617126465,0.0
159975,-0.00456759024262432,0.0018856124639512473,-0.01859728279709849,0.03339048651456977,0.021964850139619685,0.03261313546896005,0.0,5.054642200469971,0.0
169958,-0.004744310467243329,0.0026545716893671134,-0.017793056673407692,0.041459462550875514,0.019701716547011472,0.0301245243334769,0.0,5.064530849456787,0.0
179959,-0.004361423730850245,0.0023435938352345254,-0.015993809717893437,0.038191317598816,0.016133305859563407,0.02421431872308233,0.0,5.0745649337768555,0.0
189969,-0.004195090107917965,0.0007050921630860074,-0.01849605927526954,0.03311184978246473,0.019025124781126834,0.03100398863196574,0.0,5.084569931030273,0.0
199943,-0.0037078193426129946,0.002731090542674064,-0.018019266451001603,0.045732359375357134,0.03175610034287146,0.028725571446415188,0.0,5.094517230987549,0.0
209950,-0.004076157884598031,0.0016022181046007056,-0.01927541653573528,0.03811546489357909,0.010348105298279009,0.036205040534731836,0.0,5.104550838470459,0.0
219950,-0.004292057535647986,0.0026985410541291444,-0.01870952493071576,0.044309017344708934,0.020774484846588948,0.0275439577978851,0.0,5.114498138427734,0.0
229935,-0.0046186481463912354,0.0042411410164833185,-0.018176123941541,0.050295484498739995,0.017055164121391186,0.034060326209065295,0.0,5.124532222747803,0.0
239941,-0.005200579086541701,0.0015399983763693115,-0.01821468156635786,0.03309466539084838,0.01986343467772045,0.029577720862029366,0.0,5.13450813293457,0.0
249948,-0.00551579622030296,0.002782910984754583,-0.016898903107643193,0.04029417449831385,0.034005563342569545,0.035568333321808865,0.0,5.1444549560546875,0.0
259919,-0.00541589101552975,0.0033108352601525226,-0.017515557312965613,0.04026185951232719,0.034005413752792535,0.02861154454946302,0.0,5.1544599533081055,0.0
269932,-0.005175693916082302,0.0022307217788695155,-0.017182490504384362,0.03859489928841242,0.025316873394247708,0.03165915640830974,0.0,5.164494037628174,0.0
279942,-0.004746708462237903,0.003460328558087422,-0.017858560414314217,0.04434501813888403,0.028765863451955198,0.03353137887537372,0.0,5.174557209014893,0.0
289910,-0.00495726621508541,0.0023590529114008163,-0.018202811409234854,0.03657495991230064,0.027574554536339946,0.0351998079043625,0.0,5.184474945068359,0.0
299917,-0.0057611191380024795,0.002683375115990483,-0.015193905771374805,0.04078484565496154,0.02692246474504323,0.027279342152475294,0.0,5.194393157958984,0.0
309930,-0.0037310587835310827,0.0035271008414028415,-0.018153608422875722,0.041746954954859916,0.02010298857212156,0.039285260568263425,0.0,5.204514026641846,0.0
