time,fx,fy,fz,tx,ty,tz,px,py,pz
0,0.00043397469274664147,-0.00285920846836607,-0.006191502795982684,-0.03303717303372622,-0.009497446871478132,0.001950246963968283,34.65357971191406,0.0,-0.0077139995992183685
10117,0.0006335053200272611,0.0016011424578916689,-0.007299253122936777,-0.012051443100347115,-0.007817481807993687,0.004724546359309301,34.65357971191406,0.0,-0.0077139995992183685
20106,0.0003122564943134343,-0.0016793848193810135,-0.005657401798478956,-0.03247884402498613,-0.013179453226776161,-0.0003365800874313152,34.65357971191406,0.0,-0.0077139995992183685
30090,-0.0005316382884985593,-0.0016920262172819278,-0.006843257587849649,-0.029328504485782503,0.011806522102352446,0.0003029186478222812,34.65357971191406,0.0,-0.0077139995992183685
40366,0.0011326844635601852,-0.00044867149502003656,-0.00808348109394319,-0.017320060986577346,-0.011614511215686463,0.006326447850764083,34.65357971191406,0.0,-0.0077139995992183685
50415,0.001573905952721777,-0.0025326423549278942,-0.008551641622446038,-0.03951652063041422,-0.026042400249094655,-0.0010597856682927898,34.65357971191406,0.0,-0.0077139995992183685
60357,0.0028938610438999923,0.00023830532848867492,-0.007683231182098238,-0.030836317941243863,-0.03081317705601272,0.003240567351877388,34.65357971191406,0.0,-0.007742999121546745
70429,0.007642232326865006,-0.000587280998304518,-0.007662792136445606,-0.028698593242317827,-0.05949677912622775,0.02494661889798877,34.65357971191406,0.0,-0.007162999361753464
80576,0.0017746870112413937,0.0024958724287151846,-0.004461542188226808,-0.013863662318286174,-0.0012381692880367723,0.00823788226633937,34.65357971191406,0.0,-0.005567999556660652
90797,0.004761751042529738,0.0006011526692102365,-0.003966170070748953,-0.012627256962282729,0.004317681990643862,-0.011594757756014928,34.65357971191406,0.0,-0.002870999276638031
101258,0.0037719872981307745,-0.006435701409243322,-0.010591261875591895,-0.04363270655363749,-0.022949806593210553,0.0161660974657174,34.65357971191406,0.0,0.0009860005229711533
111641,0.002364053618832962,-0.0019920099565942095,-0.007507458730693584,-0.0340375843410925,-0.01524179012767668,0.02598457124864595,34.65357971191406,0.0,0.006002999842166901
122210,0.0016027463027090683,0.003608581168111691,-0.006396447315160092,0.010816230819152395,-0.0042617816207553005,0.026804395502452394,34.65357971191406,0.0,0.01209300011396408
133286,0.004039010513126495,0.0021277084371451593,-0.00762058499842877,-0.03296958868235578,-0.02320009089171826,0.020189687561686043,34.65357971191406,0.0,0.019691001623868942
144142,0.007309290227964116,-0.004551393506303292,-0.009781107611730455,-0.020829457164701637,-0.03316059861496079,0.008619967090709224,34.65357971191406,0.0,0.028390999883413315
155106,-0.004283611758947536,0.005390661729649082,-0.005161701259538187,-0.021431386780740525,0.03637141757279316,0.005884689563437462,34.65357971191406,0.0,0.03825100138783455
166275,0.002697914080619146,-0.004339387493096147,-0.0013298289057239732,-0.05440900034964358,-0.0012118795450053454,-0.003961416388492012,34.65357971191406,0.0,0.04959000274538994
177682,-0.0013785279040039455,-0.01732899287369083,-0.00497850553628032,-0.10739348194240961,0.015362983008770925,0.06505773912157764,34.65357971191406,0.0,0.06249500438570976
189188,0.006744060705974331,0.011420972965602072,-0.007225801329966197,0.026668359971417033,-0.05725135503731593,-0.000317562084738654,34.65357971191406,0.0,0.07676300033926964
201033,-0.00048618002139022565,-0.001012521040048675,-0.015366999982502128,-0.015128085521531887,0.01865336175061394,0.0030839521109093937,34.65357971191406,0.0,0.09282900020480156
212977,-0.00029165084928317597,-0.015517357448450841,-0.012192733298055813,-0.16587884498670746,-0.03071449925377756,-0.09144846039552235,34.65357971191406,0.0,0.1106640063226223
225333,0.017073917603939393,-0.01908414758633814,-0.0031600782312077857,-0.15411731085583824,-0.1118063604275843,-0.03579931600440389,34.65357971191406,0.0,0.1302970014512539
238501,-0.010027870625481494,0.01648326081723006,-0.01742875858515469,0.10094190302714878,0.07801879260852829,0.011759071242956054,34.65357971191406,0.0,0.15291699394583702
251477,0.0010801477611064314,0.011615615884512653,0.0021000923229754775,0.018554146237221403,0.0025332484543323375,-0.06440505502805038,34.65357971191406,0.0,0.17687099799513817
264578,0.008174995652138861,-0.0012028109818693622,-0.0041260486596819135,-0.029357258560658295,-0.023436451033353123,0.05215633332431224,34.65357971191406,0.0,0.20262300595641136
277743,0.0059099348032467525,-0.018869249366000318,-0.006459576077237683,-0.16500648381426686,-0.09151157383411856,-0.008019803504872414,34.65357971191406,0.0,0.22889700159430504
290918,0.010797003861888754,-0.009003951406180377,-0.009742441482245567,-0.09663405120894453,-0.03899979725196978,0.10386466978892628,34.65357971191406,0.0,0.2549389861524105
304430,0.0006862244505430048,0.001836925077531859,-0.013649560365285529,0.007849775949345883,-0.02399908988736499,0.04569711264988641,34.65357971191406,0.0,0.2819090150296688
317917,0.0022328493519125914,-0.0010775011220571784,-0.002697468243539003,-0.06091551209688362,0.0068630997976661945,0.019357744958995227,34.65357971191406,0.0,0.3086470030248165
331019,0.02154779606603041,-0.010298183887023526,-0.007909771193582271,-0.12179552295170737,-0.16052199242301413,-0.005249008795299659,34.65357971191406,0.0,0.3346309922635555
344279,0.03418736830905056,-0.013029424842409654,-0.014777629714421314,-0.08041091771498543,-0.25434963659212073,0.09463862286370173,34.65357971191406,0.0,0.3609340153634548
358011,0.018849113839119358,0.008562751966305182,-0.007562374975494723,0.04310540586516254,-0.14846347177073227,0.07853700580816536,34.65357971191406,0.0,0.3878459893167019
371301,0.012165159183740837,-0.004145609424337504,-0.01359569656304993,-0.03516001488044651,-0.08322090341061461,-0.019914394234195498,34.65357971191406,0.0,0.4142940007150173
384486,-0.008503508254364522,-0.017953282993640407,-0.009156573464777162,-0.12612669651724673,0.0741572175563121,-0.009613107639946605,34.65357971191406,0.0,0.44053899869322777
397647,0.022576906352787862,-0.006484957481436293,-0.001940232522301244,-0.05190392257168952,-0.1447455996464182,-0.022029429233260345,34.65357971191406,0.0,0.4667839966714382
411175,-0.014942882006168112,-0.0021125721809265308,-0.009723364488184227,-0.031505778023898756,0.07183020550131758,0.07872075176209137,34.65357971191406,0.0,0.4935220144689083
424415,0.004122773931696244,-0.013453870884384767,-0.008750134914424113,-0.08172284978277844,-0.022791131474601656,-0.03183081318983838,34.65357971191406,0.0,0.5196219943463802
437693,-0.006226137371435847,0.0010632101347112233,-0.008898270774576611,-0.023197419938966846,0.05917280394398006,0.006445901223514738,34.65357971191406,0.0,0.5457800291478634
