time,fx,fy,fz,tx,ty,tz,px,py,pz
0,-0.000841461782455255,0.0013452396870403671,-0.0015551001749187776,0.023521904779599367,0.017754540894181048,0.004830000113921429,0.0,0.0,0.0
10007,0.0032306460982560736,0.0027690332372485305,-0.0033793166230609017,0.015165712359397787,0.010716862324628096,-0.003763473009765761,0.0,0.0,0.0
19984,0.0023901008245346134,7.040457539231326e-05,-0.0023446946609757546,0.01020445443629825,-0.001381300050319112,-0.010237831752821336,0.0,0.0,0.0
29991,0.001958385302424759,-0.0004859611738470271,-0.004133156316503239,0.005312717154396296,0.0025542163343743596,-0.008507830521240933,0.0,0.0,0.0
39998,0.0025319401854275725,0.0013130277431014914,-0.002811734169720914,0.024411506693063245,-0.011777485727368031,-0.0028174900040038864,0.0,0.0,0.0
49975,0.00245992485344404,0.0006505479065330722,-0.0038935023174424543,0.001280032719151336,0.018787669193297774,-0.010572911648974781,0.0,0.0,0.0
59982,0.0015961750617625725,-0.00037296923577767593,-0.006016735467165191,-0.01006586933933562,0.021762425259950646,-0.00613126178741652,0.0,0.0,0.0
69990,0.002677026108205638,-6.110084027022289e-05,-0.005928964755086419,0.014911858675255019,0.00959985959887888,-0.009185860565006365,0.0,0.0,0.0
79966,0.002941237041651945,0.0011920640936495808,0.0021816569767887373,-0.017936205409988304,0.022425189301078063,-0.019146072764991473,0.0,0.0,0.0
89980,0.012837483501434654,0.004830151874348321,-0.011648483878000881,0.028336868312280217,-0.02814447911649509,-0.015311048044486242,0.0,0.0,0.0007250010967254639
99981,-2.0247148275309712e-05,0.004776823825165533,-0.002576878954097417,0.018102681074360305,0.0325450177921347,0.009062423714027545,0.0,0.0,0.0024359822273254395
109957,0.0003861973869794255,0.0053194473695006295,0.0019629592416441355,0.010432076687287406,0.0009465098576271203,-0.007594803345277512,0.0,0.0,0.005190998315811157
119971,0.00048773082107311794,0.004862146834507364,-0.00588828363798477,0.0440681991981009,0.0190768860609829,-0.013818284107669498,0.0,0.0,0.00890299677848816
129978,0.005821080379486254,0.0073522545569393305,0.005573364178911078,0.03859412409015306,0.035391283356101866,-0.00017834361947954847,0.0,0.0,0.01360100507736206
139955,0.013738650953471598,0.0012536254072188502,-0.0006883160392945342,-0.023141132683534238,-0.03499733119175019,0.03849534832105128,0.0,0.0,0.01919800043106079
149962,0.011932199360728202,-0.006643761033937379,-0.013572963585034792,0.017334894267094114,-0.07086224795371265,0.01828503006152893,0.0,0.0,0.025983989238739014
159976,0.004236610691844778,0.006005792618841266,-0.005505126754939305,0.06339430247403754,-0.01474904623999862,0.03157212124258457,0.0,0.0,0.03372699022293091
169983,-0.005664277823865582,0.004088302555009582,0.009933271692917245,0.09582818435400497,0.030454146732392218,-0.003610221901460875,0.0,0.0,0.0424560010433197
179960,-9.062355607758477e-05,0.003932122247815473,0.012382080746144553,0.05164911342106393,-0.05376939191698682,0.020657765851618493,0.0,0.0,0.05228698253631592
189971,0.0020451191630956878,0.0012127856378256752,0.0019183413508550018,0.03769853680692137,0.023508894348740483,0.024479059329779673,0.0,0.0,0.06298798322677612
199980,-0.002834951708018618,0.006166065435856849,-0.008191022464036024,0.08063751120947416,0.07361654909327697,0.027653839792014523,0.0,0.0,0.07464599609375
209962,0.000567650481760662,0.008954321921989639,0.007999122707770034,-0.007817808307706287,0.07691817188173644,0.028314183760359768,0.0,0.0,0.08731898665428162
219969,-0.011727714644074183,0.01044829917572443,-0.005271477174088268,0.10375413003779954,0.021302544503065235,0.0038541405346261826,0.0,0.0,0.10115200281143188
229973,0.006420732710062715,-0.0006548016371581422,0.005173584266081832,0.029942701603019373,-0.0818254021327185,0.06445959935344803,0.0,0.0,0.1158839762210846
239957,0.004902714223265825,-0.015188309505283826,0.004503572367728914,-0.10894502302095788,0.028726812794062084,0.12585367648586754,0.0,0.0,0.13154399394989014
249958,0.027491047950089165,0.03388092765450468,0.008328719490916292,0.27521075332723655,-0.2793558081616432,0.10580159662559652,0.0,0.0,0.14833499491214752
259975,0.014551807452440446,0.014020920209958598,-0.025992458882702962,0.15152130887560133,-0.04193009634628453,-0.025554782741293636,0.0,0.0,0.16602499783039093
269958,0.00777621542632545,0.001390103819891575,0.009006629205420502,-0.02709600066297213,-0.18603941119163991,0.06478425584085201,0.0,0.0,0.1846429854631424
279965,-0.008393642875850205,-0.029341533487290183,-0.020794954751729655,-0.17925316064931707,0.1914678040358453,-0.26961052072987,0.0,0.0,0.20424699783325195
289973,-0.030569059109092134,-0.008712305413857147,0.013813258954063379,-0.02632901770450502,0.1321822315494714,0.07038669528387587,0.0,0.0,0.22402499616146088
299940,-0.00865942885279658,-0.019953899232372674,-0.0025892999715342313,-0.06443875886417771,-0.017309514463391906,0.20077602162398556,0.0,0.0,0.24403499066829681
309956,-0.006755565820335985,0.015555924231633433,0.002795909011140907,0.16618343658200985,-0.1479470521222055,0.12769191838912697,0.0,0.0,0.26384199410676956
319964,-0.00741405220299951,0.02485525576025216,0.007366536865085926,0.1751397847213596,-0.10673011643156372,0.1813384567297991,0.0,0.0,0.2836489900946617
329941,-0.00801562334418282,0.013631773117035895,-0.00719916509673002,0.11811743554681442,0.03555267951146135,0.17000481257379185,0.0,0.0,0.3036879897117615
339935,0.016229878157377087,0.001478935724273267,0.0023969624375554943,0.06956077562995233,-0.032224766801299154,-0.19791064544655335,0.0,0.0,0.3234659880399704
349954,-0.014724922708869048,0.012390893116891455,-0.00685361369103088,0.12035107078880003,0.05069802148282676,-0.042982429973184466,0.0,0.0,0.3433599919080734
359925,-0.001490911228060554,-0.0063066397521645,-0.014693376568779115,-0.04847501402623777,0.17972889339610987,-0.20125785776652272,0.0,0.0,0.36322499066591263
369938,0.009612517074346627,-0.0028760141014310125,0.012403009184525082,-0.03199136487461374,0.10986463217437858,-0.3252949854914089,0.0,0.0,0.38311899080872536
379948,-0.017569494578242306,-0.02022922468706989,-0.024784152147918626,-0.10126181546092283,0.026811481000038384,-0.026308162774443034,0.0,0.0,0.40298399049788713
389923,-0.004956348952055212,-0.017914209292382077,-0.0034798423199351447,-0.04597346419230064,0.036398182185145345,0.16501382848620416,0.0,0.0,0.42284899204969406
399929,0.03749536317944502,0.00865735736153983,0.0025720697823912175,0.12543279458947154,-0.18363139350920576,0.21666290717817915,0.0,0.0,0.44280099123716354
409937,0.01687979095995429,0.01593571881070721,0.0005398023135958496,0.12174775572180607,-0.1914042944011065,-0.02541746878132045,0.0,0.0,0.462694987654686
419944,0.013634499884545903,0.048012305402383326,0.021779393144474746,0.36765849450692656,-0.06667421067908208,0.21802369252108278,0.0,0.0,0.48264699429273605
429907,-0.005572826077640425,0.021866776084229267,0.016248123977110396,0.10009415472045191,0.12015817419454677,-0.04089343696661096,0.0,0.0,0.5023669898509979
439934,0.02647980878949152,-0.007017452162131788,0.007280751057491486,-0.03486962099484714,-0.2384650577782068,-0.05848918328128683,0.0,0.0,0.5222029834985733
449935,0.022210152519941406,0.01780535270132133,-0.006154052625372053,0.09428315288849376,-0.06296141751020912,-0.16689905661023907,0.0,0.0,0.5420099943876266
459904,-0.020125552759170162,-0.027435981517434538,-0.014207284893989147,-0.31209584138661484,0.1622833818990017,-0.11837488484144032,0.0,0.0,0.5618749856948853
469921,-0.020323857892751818,-0.01826269140966197,0.011734352320805108,-0.13316487228892981,0.1093705524174915,-0.10679326769716901,0.0,0.0,0.5817109942436218
479926,0.006558302533328231,-0.03218128667980458,-0.007419491759090846,-0.1998511236385312,-0.14116972986146337,0.08190773471012669,0.0,0.0,0.6017209887504578
489902,0.009316575956344053,-0.004629922295063427,0.0040220553042003004,0.029857813324483118,-0.10478836952403014,0.12125251448512309,0.0,0.0,0.6213249862194061
499911,0.02799386992037256,0.007636770449802377,0.0013988357118526196,0.047169434399975785,-0.17714310257568755,0.05348720648579253,0.0,0.0,0.6412769854068756
